Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])
2.000000e-03 4.914553e-01 1.715073e+02 9.655154e+01     Pix  3 34
2.000000e-03 4.930390e-01 1.691055e+02 9.811652e+01     Pix  3 35
2.000000e-03 4.928616e-01 1.727262e+02 9.540439e+01     Pix  3 36
2.000000e-03 5.225308e-01 1.693409e+02 9.561662e+01     Pix  3 37
2.000000e-03 4.895469e-01 1.736395e+02 9.596505e+01     Pix  3 38
2.000000e-03 5.282103e-01 1.677729e+02 1.002684e+02     Pix  3 39
2.000000e-03 5.364004e-01 1.681271e+02 9.675271e+01     Pix  3 40
2.000000e-03 5.268415e-01 1.697628e+02 9.790594e+01     Pix  3 41
2.000000e-03 5.385938e-01 1.719853e+02 9.553247e+01     Pix  3 42
2.000000e-03 5.227946e-01 1.709407e+02 9.311588e+01     Pix  3 43
2.000000e-03 5.443401e-01 1.683848e+02 9.600884e+01     Pix  3 44
2.000000e-03 5.249600e-01 1.681089e+02 9.805275e+01     Pix  3 45
2.000000e-03 5.506754e-01 1.664806e+02 9.785740e+01     Pix  3 46
2.000000e-03 5.213751e-01 1.697043e+02 9.638552e+01     Pix  3 47
2.000000e-03 5.060613e-01 1.720382e+02 9.420477e+01     Pix  3 48
2.000000e-03 5.540738e-01 1.701549e+02 9.312117e+01     Pix  3 49
2.000000e-03 5.210347e-01 1.705076e+02 9.468490e+01     Pix  3 50
2.000000e-03 4.672055e-01 1.714348e+02 9.776162e+01     Pix  3 51
2.000000e-03 4.647412e-01 1.746951e+02 9.357485e+01     Pix  3 52
2.000000e-03 5.275168e-01 1.688741e+02 9.790973e+01     Pix  3 53
2.000000e-03 5.300761e-01 1.698061e+02 9.660396e+01     Pix  3 54
2.000000e-03 5.360672e-01 1.692339e+02 9.784800e+01     Pix  3 55
2.000000e-03 5.090746e-01 1.726693e+02 9.541460e+01     Pix  3 56
2.000000e-03 5.505173e-01 1.698031e+02 9.542883e+01     Pix  3 57
2.000000e-03 4.946043e-01 1.752062e+02 9.334524e+01     Pix  3 58
2.000000e-03 5.730958e-01 1.661659e+02 9.976199e+01     Pix  3 59
2.000000e-03 5.423072e-01 1.723743e+02 9.521312e+01     Pix  3 60
2.000000e-03 5.526557e-01 1.701960e+02 9.489084e+01     Pix  3 61
2.000000e-03 5.365340e-01 1.710931e+02 9.329959e+01     Pix  3 62
2.000000e-03 5.343912e-01 1.712920e+02 9.466701e+01     Pix  3 63
2.000000e-03 5.275641e-01 1.697933e+02 9.702082e+01     Pix  3 64
2.000000e-03 5.211031e-01 1.704338e+02 9.760139e+01     Pix  3 65
2.000000e-03 4.908399e-01 1.760900e+02 8.938231e+01     Pix  3 66
2.000000e-03 5.158916e-01 1.722657e+02 9.550916e+01     Pix  3 67
2.000000e-03 5.334648e-01 1.709755e+02 9.445903e+01     Pix  3 68
2.000000e-03 4.565983e-01 1.760235e+02 9.365193e+01     Pix  3 69
2.000000e-03 4.697273e-01 1.738724e+02 9.601649e+01     Pix  3 70
